Name,Entity
"LIU, Cuiying",P
"ZHANG, Keping",P
"PICHUGIN, Yuri Viktorovich",P
"TOKHTAKHUNOV, Alimzhan Tursunovich",P
"RI, Myong Hun",P
"KO, Il Hwan",P
"TYURIN, Vladimir Anatolyevich",P
"TATULIAN, Ruben Albertovich",P
VESNA HOTEL AND SPA,P
NOVYI VEK - MEDIA,P
"MAYOROVA, Yulia",E
"KATAEV, Ayub Vakhaevich",E
"PAVLOV, Andrei",P
"GERTLER, Dan",P
"KARLOV, Gennady Vyacheslavovich",P
"SHESHENYA, Alexei Nikolaevich",P
"DEBOUTTE, Pieter Albert",P
FLEURETTE PROPERTIES LIMITED,E
FLEURETTE HOLDINGS NETHERLANDS B.V.,P
GERTLER FAMILY FOUNDATION,E
OIL OF DR CONGO SPRL,E
JARVIS CONGO SARL,E
INTERNATIONAL DIAMOND INDUSTRIES,E
D.G.D. INVESTMENTS LTD.,E
D.G.I. ISRAEL LTD,E
PROGLAN CAPITAL LTD,E
EMAXON FINANCE INTERNATIONAL INC.,E
AFRICA HORIZONS INVESTMENT LIMITED,E
CAPRIKAT LIMITED,E
FOXWHELP LIMITED,E
CAPRIKAT AND FOXWHELP SARL,E
LORA ENTERPRISES LIMITED,E
ZUPPA HOLDINGS LIMITED,E
ORAMA PROPERTIES LTD,E
DGI MINING LTD,E
ROZARO DEVELOPMENT LIMITED,E
"KUSIUK, Sergey",E
"JUAREZ RAMIREZ, Julio Antonio",E
"SHAH, Mukhtar Hamid",P
"SOE, Maung Maung",P
"GAO, Yan",P
"BOL MEL, Benjamin",P
PREDUZECE ZA TRGOVINU NA VELIKO I MALO PARTIZAN TECH DOO BEOGRAD-SAVSKI VENAC,P
CHARSO LIMITED,E
GRAWIT LIMITED,E
TECHNOGLOBAL SYSTEMS DOO BEOGRAD,E
"TESIC, Slobodan",E
"CHAYKA, Artem Yuryevich",E
"JAMMEH, Yahya",P
"BADJIE, Yankuba",P
"RONDON RIJO, Angel",P
"KARIMOVA, Gulnara",P
"RIVAS REYES, Roberto Jose",P
KANILAI GROUP INTERNATIONAL,E
KANILAI WORNI FAMILY FARMS LTD,E
ROYAL AFRICA CAPITAL HOLDING LTD,E
AFRICADA FINANCIAL SERVICES AND BUREAU DE CHANGE LTD,E
AFRICADA MICRO-FINANCE LTD,E
AFRICADA AIRWAYS,E
AFRICADA INSURANCE COMPANY,E
KORA MEDIA CORPORATION LTD,E
ATLANTIC PELICAN COMPANY LTD,E
PALM GROVE AFRICA DEV'T CORP. LTD,E
PATRIOT INSURANCE BROKERS CO. LTD,E
ROYAL AFRICA SECURITIES BROKERAGE CO LTD,E
"AL-GHAZALI, Muhammad",E
ABMC THAI-SOUTH SUDAN CONSTRUCTION COMPANY LIMITED,E
HOME AND AWAY LTD.,E
"KADYROV, Ramzan Akhmatovich",E
"MARCO TORRES, Rodolfo Clemente",E
"RANGEL GOMEZ, Francisco Jose",P
"ZAVARSE PABON, Fabio Enrique",P
"IZQUIERDO TORRES, Gerardo Jose",P
"PEREZ ALVEAR, Jesus",P
GALLISTICA DIAMANTE,P
"LEONE MARTINEZ, Miguel Jose",P
"ADAN, Abukar Ali",E
"AL-FAQIH, Wanas",P
MOTORCYCLE ART LTD.,E
HI-LOW PROPERTIES LTD.,E
ELEVEN EIGHTY EIGHT LIMITED,E
MALTA DIRECTORIES LTD.,E
MR HANDYMAN LTD,E
MARIE DE LOURDES COMPANY LIMITED,E
WORLD WATER FISHERIES LIMITED,E
KB INVESTMENTS LIMITED,E
SEABRASS LIMITED,E
TARA LIMITED,E
KRAKERN LIMITED,E
GORGE LIMITED,E
S-CAPE YACHT CHARTER LIMITED,E
S-CAPE LIMITED,E
OCEANO BLU TRADING LIMITED,E
ADJ TRADING LIMITED,E
ANDREA MARTINA LIMITED,E
PETROPARK S.R.L.,E
SHAHID KHARRAZI INDUSTRIES,E
SHAHID SANIKHANI INDUSTRIES,E
SHAHID MOGHADDAM INDUSTRIES,E
SHAHID ESLAMI RESEARCH CENTER,E
SHAHID SHUSTARI INDUSTRIES,E
MOKU GOLDMINES AG,E
"GAINI, Abdelatif",E
"DHAR, Siddhartha",E
IRAN HELICOPTER SUPPORT AND RENEWAL COMPANY,E
GREEN WAVE TELECOMMUNICATION,P
"RAZAVI, Morteza",E
RAJAEE SHAHR PRISON,E
"ZIAEI, Gholamreza",P
"YUHUA, Shi",E
"LARIJANI, Sadegh Amoli",P
SUPREME COUNCIL OF CYBERSPACE,P
NATIONAL CYBERSPACE CENTER,P
ISLAMIC REVOLUTIONARY GUARD CORPS ELECTRONIC WARFARE AND CYBER DEFENSE ORGANIZATION,E
"DANDONG JINXIANG TRADE CO., LTD.",E
"KIM, Ho Kyu",E
"PAK, Tong Sok",E
PARDAZAN SYSTEM NAMAD ARMAN,P
"BOCHUANG CERAMIC, INC.",E
"ZHU, Yuequn",E
"CHOE, Song Nam",E
"KIM, Chol",P
"PAEK, Jong Sam",P
"RI, Tok Jin",P
"JONG, Man Bok",P
"KIM, Man Chun",P
"KIM, Kyong Hak",P
"KIM, Pyong Chan",P
"KIM, Song",P
"HAN, Kwon U",P
GOORYONG SHIPPING CO LTD,E
"RYANG, Tae Chol",P
HWASONG SHIPPING CO LTD,E
KOREA KUMUNSAN SHIPPING CO,P
"PAK, Kwang Hun",E
HANA ELECTRONICS JVC,E
KOREA MARINE & INDUSTRIAL TRDG,P
BEIJING CHENGXING TRADING CO. LTD.,E
CK INTERNATIONAL LTD,E
"INSTAR LODZHISTIKS, OOO",E
"KOLOSOV, Bogdan Valeryevich",E
"CHEREZOV, Andrey Vladimirovich",E
"GRABCHAK, Evgeniy Petrovich",P
"BATARFI, Khalid",P
"MALAKHOVA, Svetlana Anatolievna",P
"MALGIN, Pavel Vladimirovich",P
"KOSTENKO, Elena Nikolaevna",P
"VAD, AO",P
"ABRAMOV, Valeri Vyacheslavovich",P
"PEREVALOV, Viktor Pavlovich",E
"OVSYANNIKOV, Dmitry Vladimirovich",P
"PENTYA, Aleksandr Yevgenyevich",P
PJSC POWER MACHINES,P
EVRO POLIS LTD.,E
LIMITED LIABILITY COMPANY FOREIGN ECONOMIC ASSOCIATION TECHNOPROMEXPORT,E
"TOPOR-GILKA, Sergey Anatolyevich",E
"MELNYCHUK, Oleksandr",E
"PASHKOV, Vladimir Igorevich",P
ZAO VNESHTORGSERVIS,P
"KOMPANIYA GAZ-ALYANS, OOO",P
"MELNYCHUK, Serhiy",E
DONCOALTRADE SP Z O O,E
"UGOLNYE TEKHNOLOGII, OOO",P
"PAVLENKO, Vladimir Nikolaevich",E
"TIMOFEEV, Aleksandr Yurievich",E
"MATYUSHCHENKO, Ekaterina Sergeevna",P
"NIKONOROVA, Natalya Yurievna",P
"GRANOVSKY, Aleksey Ivanovich",P
"ANTIPOV, Igor Yurievich",P
"RADOMSKAYA, Elena Vladimirovna",P
"RINCON CASTILLO, Pedro Nel",P
RINCON CASTILLO DRUG TRAFFICKING ORGANIZATION,E
"TRIANA ROMERO, Horacio de Jesus",P
"RINCON CASTILLO, Omar Josue",E
"RINCON CASTILLO, Gilberto",P
"RINCON CASTILLO, Salvador",P
"RINCON CASTILLO, Gustavo",P
"RINCON CASTILLO, Emerio",P
"GONZALEZ RODRIGUEZ, Diosde",P
"SOLANO CHAVES, Julio Rodolfo",P
COMERCIALIZADORA INTERNACIONAL AGRICOLA Y GANADERA RINCON CASTILLO LIMITADA,E
DISTRIBUIDORA Y ELECTRICOS RINCON LTDA.,E
ESMERALDAS COLOMBIANAS CERRO GUALILO LTDA. C.I.,E
ESMERALDAS NARAPAY LTDA,E
INVERSIONES DE OCCIDENTE LTDA.,E
SOCIEDAD ESMERALDIFERA DE MARIPI LTDA.,E
ZULIANA DE ESMERALDAS C.I. S.A.S.,E
"MUHAMMAD, Faqir",E
"HANIYEH, Ismail",E
HASM,P
INAYATULLAH,P
LIWA AL-THAWRA,E
"SANI, Abdul Samad",P
HARAKAT AL-SABIREEN,E
"HAMIDI, Gula Khan",P
"ABDUL BASEER, Abdul Qadeer Basir",E
"POPALZAI, Hafiz Mohammed",P
"MUNDOS, Muhindo Akili",P
"MWISSA, Guidon Shimiray",P
"NZABAMWITA, Lucien",P
"MUTANGA, Gedeon Kyungu",P
"WEI, Zhao",P
ZHAO WEI TCO,P
"SU, Guiqin",P
"EBERAHIM, Abbas",E
"RUNGTAWANKHIRI, Nat",P
"KINGS ROMANS INTERNATIONAL (HK) CO., LIMITED",E
KINGS ROMANS INTERNATIONAL INVESTMENT CO. LIMITED,E
KING ROMANS COMPANY LIMITED,E
"QANSU, Jihad Muhammad",E
"QANSU, Ali Muhammad",E
BLUE LAGOON GROUP LTD.,E
KANSO FISHING AGENCY LIMITED,E
STAR TRADE GHANA LIMITED,E
GOLDEN FISH LIBERIA LTD.,E
GOLDEN FISH S.A.L. (OFFSHORE),E
DOLPHIN TRADING COMPANY LIMITED,E
SKY TRADE COMPANY,E
"SAAD, Issam Ahmad",E
"ASSAF, Nabil Mahmoud",E
"SAAD, Abdul Latif",P
"BADR-AL-DIN, Muhammad",P
"KHAN, Dilawar Khan Nadir",P
"MUHAMMAD, Rahman Zeb Faqir",P
"KHAN, Hizb Ullah Astam",P
"ABUBAKAR, Abdulpatta Escalon",P
"SAKARYA, Yunus Emre",P
PROFESYONELLER ELEKTRONIK,P
KOREA UNPHA SHIPPING & TRADING,E
KOREA SAMJONG SHIPPING CO,E
KOREA SAMMA SHPG CO,E
PHYONGCHON SHIPPING & MARINE,E
POCHON SHIPPING & MANAGEMENT,E
"YUSUF, Mohamed Mire Ali",E
SONGWON SHIPPING & MANAGEMENT,E
AL-MUTAFAQ COMMERCIAL COMPANY,E
LIIBAAN TRADING,E
TONGHUNG SHIPPING & TRADING CO,E
CHANG AN SHIPPING & TECHNOLOGY,E
HONGXIANG MARINE HONG KONG LTD,E
SHEN ZHONG INTERNATIONAL SHPG,E
LIBERTY SHIPPING CO LTD,E
WEIHAI WORLD-SHIPPING FREIGHT,E
SHANGHAI DONGFENG SHPG CO LTD,E
ANSARUL ISLAM,E
"TSANG, Yung Yuan",E
"KINGLY WON INTERNATIONAL CO., LTD.",E
ISIS-BANGLADESH,P
ISIS-PHILIPPINES,E
ISIS-WEST AFRICA,E
"AL-BARNAWI, Abu Musab",E
"MOALIM, Mahad",E
ISIS-SOMALIA,P
MAUTE GROUP,E
ISIS-EGYPT,E
JUND AL-KHILAFAH IN TUNISIA,E
"MARTIN OLIVARES, Pedro Luis",E
"DEL NOGAL MARQUEZ, Walter Alexander",E
"RODRIGUEZ ESPINOZA, Mario Antonio",P
"D2 IMAGINEERING, C.A.",P
"GRUPO CONTROL 2004, C.A.",P
"GRUPO CONTROL SYSTEM 2004, C.A.",E
"INMUEBLES Y DESARROLLOS WEST POINT, C.A.",E
"INVERSIONES PMA 243, C.A.",E
"MATSUNICHI OIL TRAEADEZ 12, C.A.",E
"MATSUNICHI OIL TRADER, C.A.",E
"PLM CONSORCIO, C.A.",E
"PLM CONSULTORES, C.A.",E
"P.L.M. GROUP SOCIEDAD DE CORRETAJE DE VALORES, C.A.",E
"PLM SECURITY CONTROL GROUP, C.A.",E
"P L M SOCIEDAD DE CORRETAJE, C.A.",E
"PLM TRANSPORTE, C.A.",E
"TECHNO TRANSPORTE ML, C.A.",E
"DEL BROS OVERSEAS, S.A.",E
DMI TRADING INC.,E
"FINANCIAL CORPORATION FINCORP, C.A.",E
"FINANCIAL CORPORATION (FINCORP INTERNATIONAL), S.A.",E
VIC DEL INC. (OFF SHORE),E
"INVERSIONES MALAMAR R, C.A.",E
"ABDI, Abdifatah Abubakar",E
"ALI, Ahmad Iman",E
INTERNET RESEARCH AGENCY LLC,E
"BYSTROV, Mikhail Ivanovich",P
"BURCHIK, Mikhail Leonidovich",E
"KRYLOVA, Aleksandra Yuryevna",P
"BOGACHEVA, Anna Vladislavovna",P
"POLOZOV, Sergey Pavlovich",P
"BOVDA, Maria Anatolyevna",P
"BOVDA, Robert Sergeyevich",P
"ASLANOV, Dzheykhun Nasimi Ogly",P
"PODKOPAEV, Vadim Vladimirovich",P
"VASILCHENKO, Gleb Igorevich",P
"KAVERZINA, Irina Viktorovna",P
"VENKOV, Vladimir Dmitriyevich",P
"AFANASYEV, Sergei",P
"MOLCHANOV, Grigoriy Viktorovich",P
"ASPERMAN, Joe",P
KATIBAT AL-IMAM AL-BUKHARI,P
"MATA GARCIA, Americo Alex",P
"CONTRERAS, Willian Antonio",E
"LEPAJE SALAZAR, Nelson Reinaldo",P
"ROTONDARO COVA, Carlos Alberto",P
"MESRI, Behzad",P
"GHERMAY, Ermias",P
RUSSIAN FINANCIAL CORPORATION,E
MABNA INSTITUTE,E
"SADEGHI, Mostafa",E
"RAFATNEJAD, Gholamreza",E
"GOHARI MOQADAM, Abuzar",P
"TAHMASEBI, Sajjad",P
"MOHAMMADI, Ehsan",P
"KARIMA, Abdollah",P
"SABAHI, Roozbeh",P
"SABAHI, Mohammed Reza",P
"MIRKARIMI, Seyed Ali",P
BARAKAT TRANSNATIONAL CRIMINAL ORGANIZATION,E
"BARAKAT, Nasif",P
"KOSTIN, Andrey Leonidovich",E
"MILLER, Alexey Borisovich",P
"TORSHIN, Alexander Porfiryevich",P
"REZNIK, Vladislav Matusovich",P
"USTINOV, Vladimir Vasilyevich",P
"DYUMIN, Alexey Gennadyevich",P
"ROTENBERG, Igor Arkadyevich",P
"SHAMALOV, Kirill Nikolaevich",P
"GAZPROM BURENIE, OOO",P
NPV ENGINEERING OPEN JOINT STOCK COMPANY,E
"LADOGA MENEDZHMENT, OOO",E
B-FINANCE LTD,E
BASIC ELEMENT LIMITED,E
AGROHOLDING KUBAN,E
RUSSIAN MACHINES,E
GAZ GROUP,E
"KOSACHEV, Konstantin",E
"KHALID, Saifullah",E
"HASHIMI, Muzammil Iqbal",P
"DAR, Muhammad Harris",P
"QAYYUUM, Tabish",P
"DERIPASKA, Oleg Vladimirovich",P
RENOVA GROUP,E
"AHMAD, Fayyaz",P
"NADEEM, Faisal",E
"VEKSELBERG, Viktor Feliksovich",P
"EHSAN, Muhammad",P
"PATRUSHEV, Nikolai Platonovich",P
"ABU GREIN, Musab",P
"KOSHLAF, Mohamed",P
"MILAD, Abd al-Rahman",P
"FITWI, Abd al-Razzak",P
"DABBASHI, Ahmed",P
"FRADKOV, Mikhail Efimovich",P
"AKIMOV, Andrey Igorevich",P
"BOGDANOV, Vladimir Leonidovich",P
"GOVORUN, Oleg",P
"KOLOKOLTSEV, Vladimir Alexandrovich",P
"ZHAROV, Alexander Alexandrovich",P
"VALIULIN, Timur Samirovich",P
"KERIMOV, Suleiman Abusaidovich",P
"ZOLOTOV, Viktor Vasiliyevich",P
"SHKOLOV, Evgeniy Mikhailovich",P
"FURSENKO, Sergei",P
"BAZZI, Mohammad Ibrahim",P
ENERGY ENGINEERS PROCUREMENT AND CONSTRUCTION,E
"SAFI-AL-DIN, Abdallah",P
AFRICA MIDDLE EAST INVESTMENT HOLDING SAL,E
EURO AFRICAN GROUP LTD,E
PREMIER INVESTMENT GROUP SAL (OFF-SHORE),E
BLUE AIRWAYS,E
OTIK AVIATION,E
"MABANZA, Myrna Ajijul",E
"CABELLO RONDON, Diosdado",E
"CABELLO RONDON, Jose David",P
"SARRIA DIAZ, Rafael Alfredo",P
SAI ADVISORS INC.,E
NOOR PLANTATION INVESTMENTS LLC,E
11420 CORP.,E
"CONTRERAS HERNANDEZ, Marleny Josefina",E
PRIMORYE MARITIME LOGISTICS CO LTD,E
GUDZON SHIPPING CO LLC,E
"KAZEMABAD, Mahmud Bagheri",E
"JA'FARI, Mohammad Agha",E
"SHIR AMIN, Javad Bordbar",P
"AZARPISHEH, Mehdi",P
"TEHRANI, Sayyed Mohammad Ali Haddadnezhad",P
"QASIM, Naim",P
KOREA UNGUM CORPORATION,E
PROFINET PTE. LTD.,E
"KOLCHANOV, Vasili Aleksandrovich",E
"DANDONG ZHONGSHENG INDUSTRY & TRADE CO., LTD.",E
"AL-SAYYID, Ibrahim Amin",P
"YAZBAK, Muhammad",E
"YEGANE, Gulnihal",P
TRIGRON LOJISTIK KARGO LIMITED SIRKETI,E
3G LOJISTIK VE HAVACILIK HIZMETLARI LTD.,E
RA HAVACILIK LOJISTIK VE TASIMACILIK TICARET LIMITED,E
"RONAGHI, Iraj",E
"ZANGANEH, Touraj",E
"AL-KHALIL, Husayn",P
DENA AIRWAYS,E
"NIKBAKHT, Mas'ud",P
"NAJAFPUR, Sa'id",E
"KHODA'I, Mohammad Hasan",P
"AMINI, Meghdad",P
"VALADZAGHARD, Mohammadreza Khedmati",P
"SALEHI, Foad",P
JAHAN ARAS KISH,P
RASHED EXCHANGE,E
JOINT PARTNERSHIP OF MOHAMMADREZA KHEDMATI AND ASSOCIATES,E
"KAREEM, Aras Habib",E
"SEIF, Valiollah",E
"TARZALI, Ali",P
"QASIR, Muhammad",P
AL-BILAD ISLAMIC BANK FOR INVESTMENT AND FINANCE P.S.C.,E
ISIS IN THE GREATER SAHARA,E
"AL-SAHRAWI, Adnan Abu Walid",E
CAR ESCORT SERVICES S.A.L. OFF SHORE,E
"DALIAN SUN MOON STAR INTERNATIONAL LOGISTICS TRADING CO., LTD",E
SINSMS PTE. LTD.,E
"FIROUZABADI, Abdolhassan",E
"ALI-ASGARI, Abdulali",E
EVIN PRISON,P
HANISTA PROGRAMING GROUP,E
ANSAR-E HEZBOLLAH,E
"MOHTASHAM, Abdolhamid",E
"ALLAHKARAM, Hossein",E
"OSTAD, Hamid",P
COMMERCIAL BANK AGROSOYUZ,E
"RI, Jong Won",P
KVANT SCIENTIFIC RESEARCH INSTITUTE,E
DIVETECHNOSERVICES,E
"TRIBUN, Aleksandr Lvovich",E
"CHIRIKOV, Oleg Sergeyevich",E
DIGITAL SECURITY,E
"KAGANSKIY, Vladimir Yakovlevich",P
ERPSCAN,E
EMBEDI,P
"ROSARIO, Felix Ramon Bautista",E
MOKU MINES D'OR SA,E
CONSTRUCTORA HADOM SA,P
FLEURETTE ENERGY I B.V.,E
FLEURETTE AFRICA RESOURCES I B.V.,E
AFRICAN TRANS INTERNATIONAL HOLDINGS B.V.,E
FLEURETTE AFRICAN TRANSPORT B.V.,E
ORIENTAL IRON COMPANY SPRL,E
IRON MOUNTAIN ENTERPRISES LIMITED,E
SANZETTA INVESTMENTS LIMITED,E
ALMERINA PROPERTIES LIMITED,E
INTERLOG DRC,E
KITOKO FOOD FARM,E
KARIBU AFRICA SERVICES SA,E
VENTORA DEVELOPMENT SASU,E
SOLUCIONES ELECTRICAS Y MECANICAS HADOM S.R.L.,E
SEYMEH INGENIERIA SRL,E
INMOBILIARIA ROFI S A,E
CONSTRUCTORA ROFI S A,E
"HIENG, Hing Bun",E
"YAMAKI, K.K.",E
TOYO SHINYO JITSUGYO K.K.,P
"MORIO, Utao",E
"TSUDA, Chikara",E
"MORENO, Fidel",P
"DIAZ, Francisco",P
"LOPEZ, Jose Francisco",P
MAHAN TRAVEL AND TOURISM SDN BHD,E
AL-ASHTAR BRIGADES,P
ELECTRONICS KATRANGI TRADING,E
"KATRANGI, Amir",E
"KATRANGI, Maher",E
"KATRANGI, Houssam",P
"KATRANGI, Mohamad",P
"CHAHINE, Mireille",P
EKT SMART TECHNOLOGY,E
"ZHOU, Yishan",P
GOLDEN STAR CO,E
"AJAKA, Tony",P
"BEURKLIAN, Anni",E
TOP TECHNOLOGIES SARL,E
POLO TRADING,E
"HASSAN, Hameed ul",E
"JABBAR, Abdul",E
AL-KHALIDI EXCHANGE,E
"AL-DAKHIL, Abdul Rehman",P
AL-HEBO JEWELRY COMPANY,E
"AL-HEBO, Muhamad Ali",P
"UDIN, Mohamad Rafi",E
"FAIZ, Mohammed Karim Yusop",P
"KIRAM, Mohammad Reza Lahaman",P
"AHMED, Qassim Abdullah Ali",P
99TH LIGHT INFANTRY DIVISION OF THE BURMESE ARMY,E
33RD LIGHT INFANTRY DIVISION OF THE BURMESE ARMY,E
"TAKAGI, Yasuo",E
"MITSUYASU, Katsuaki",E
"TSAREVA, Marina Igorevna",P
VELA-MARINE LTD.,E
"NAGIBIN, Anton Aleksandrovich",P
LACNO S.R.O.,E
EQUIPMENT DEVELOPMENT DEPARTMENT,E
"LI, Shangfu",E
MY AVIATION COMPANY LIMITED,E
JAMA'AT NUSRAT AL-ISLAM WAL-MUSLIMIN,P
"NASSER, Fadi Nabih",E
SONEX INVESTMENTS LTD.,E
NASCO POLYMERS & CHEMICALS CO SAL (OFF-SHORE),E
ABAR PETROLEUM SERVICE SAL,E
"AL-ALI, Adnan",E
"AL-QATIRJI, Muhammad",E
AL-QATIRJI COMPANY,E
"'ABBAS, Yasir",P
INTERNATIONAL PIPELINE CONSTRUCTION FZE,E
KOREA EXPO JOINT VENTURE,E
"PARK, Jin Hyok",E
"ZEIN, Waleed Ahmed",E
"JADHRAN, Ibrahim",P
"YANBIAN SILVERSTAR NETWORK TECHNOLOGY CO., LTD.",E
VOLASYS SILVER STAR,P
"JONG, Song Hwa",E
"RI, Song Un",E
"SAHIN, Huseyin",P
"CULHA, Erhan",P
SIA FALCON INTERNATIONAL GROUP,E
BONYAD TAAVON BASIJ,P
MEHR EQTESAD BANK,E
BANK MELLAT,E
TADBIRGARAN ATIYEH IRANIAN INVESTMENT COMPANY,E
MEHR EQTESAD FINANCIAL GROUP,E
TECHNOTAR ENGINEERING COMPANY,E
TAKTAR INVESTMENT COMPANY,E
IRAN TRACTOR MANUFACTURING COMPANY,E
NEGIN SAHEL ROYAL INVESTMENT COMPANY,E
IRAN ZINC MINES DEVELOPMENT COMPANY,E
CALCIMIN,E
QESHM ZINC SMELTING AND REDUCTION COMPANY,E
BANDAR ABBAS ZINC PRODUCTION COMPANY,E
ZANJAN ACID PRODUCTION COMPANY,E
PARSIAN CATALYST CHEMICAL COMPANY,E
SAKSOUK COMPANY FOR EXCHANGE AND MONEY TRANSFER,E
"ALI, Emraan",E
"ALEONG, Eddie",E
AL HARAM FOREIGN EXCHANGE CO. LTD,E
ESFAHAN'S MOBARAKEH STEEL COMPANY,E
ANDISHEH MEHVARAN INVESTMENT COMPANY,E
PARSIAN BANK,E
SINA BANK,E
BAHMAN GROUP,E
AFAQ DUBAI,E
"RODRIGUEZ GOMEZ, Delcy Eloina",E
"RODRIGUEZ GOMEZ, Jorge Jesus",E
"FLORES DE MADURO, Cilia Adela",P
"PADRINO LOPEZ, Vladimir",P
"AVERUCA, C.A.",E
"PAREDES, Jose Omar",P
QUIANA TRADING LIMITED,E
"SARRIA DIAZ, Edgar Alberto",P
PANAZEATE SL,E
"KRYMTETS, AO",P
LIMITED LIABILITY COMPANY INFRASTRUCTURE PROJECTS MANAGEMENT COMPANY,E
IYARI,E
"AL-AMIN, Muhammad 'Abdallah",E
"BODECARNE, S.A. DE C.V.",E
SIERRA GAS S.A.L. OFFSHORE,E
LAMA FOODS S.A.R.L.,E
LAMA FOODS INTERNATIONAL OFFSHORE S.A.L.,E
IMPULSE INTERNATIONAL S.A.L. OFFSHORE,E
IMPULSE S.A.R.L.,E
M. MARINE S.A.L. OFFSHORE,E
THAINGUI S.A.L. OFFSHORE,E
"SANDOVAL CASTANEDA, Roberto",E
"LOPEZ TORRES, Ana Lilia",E
"SANDOVAL LOPEZ, Lidy Alejandra",P
"SANDOVAL LOPEZ, Pablo Roberto",P
JOINT STOCK COMPANY SANATORIUM AY-PETRI,E
JOINT STOCK COMPANY SANATORIUM DYULBER,E
JOINT STOCK COMPANY SANATORIUM MISKHOR,E
"ZARITSKY, Vladimir Nikolaevich",E
LIMITED LIABILITY COMPANY GARANT-SV,E
MRIYA RESORT & SPA,E
IRAN AIR,E
"YAN, Xiaobing",E
"SUSHKO, Andriy Volodymyrovych",E
ISLAMIC REPUBLIC OF IRAN SHIPPING LINES,P
"IBRAHIM, Sadr",P
"MAJID, Hafiz Abdul",E
"FAROQUI, Abdullah Samad",P
"MUZZAMIL, Mohammad Daoud",P
"MANAN, Abdul Rahim",P
ARIAN BANK,E
BANK KARGOSHAEE,E
MB BANK,E
MELLI BANK PLC,E
TOSE-E MELLI GROUP INVESTMENT COMPANY,E
BEHSHAHR INDUSTRIAL DEVELOPMENT CORP.,E
CEMENT INDUSTRY INVESTMENT AND DEVELOPMENT COMPANY,E
MELLI INTERNATIONAL BUILDING & INDUSTRY COMPANY,E
TOSE-E MELLI INVESTMENT COMPANY,E
NATIONAL INDUSTRIES AND MINING DEVELOPMENT COMPANY,E
GHESHM SHIPPING LINES MARINE AND ENGINEERING SERVICES CO,E
IRISL EUROPE GMBH,E
IRISL MULTIMODAL TRANSPORT CO.,E
IRISL MARITIME TRAINING INSTITUTE,E
ISLAMIC REPUBLIC OF IRAN SHIPPING LINES INVESTMENT,E
"VALOR Y PRINCIPIO DE DAR, ASOCIACION CIVIL",E
SHIPPING COMPUTER SERVICES COMPANY,E
PERSIAN GULF SHIPPING LINES LTD,E
"BASOV, Aleksandr Vasilevich",E
SOUTH SHIPPING LINES - IRAN LINE,E
VALFAJR SHIPPING COMPANY PJS,E
BANK SEPAH INTERNATIONAL PLC,E
IRANO HIND SHIPPING COMPANY LTD,E
BIIS MARITIME LIMITED,E
"CHAGHAZARDY, Mohammad Kazem",E
ISI MARITIME LIMITED,E
ISIM TAJ MAHAL LIMITED,E
ISIM ATR LIMITED,E
ISIM SININ LIMITED,E
IRANO MISR SHIPPING COMPANY,E
SAFIRAN PAYAM DARYA SHIPPING COMPANY,E
KHAZAR SEA SHIPPING LINES,E
HAFEZ DARYA ARYA SHIPPING COMPANY,E
DARYA CAPITAL ADMINISTRATION GMBH,E
OCEAN CAPITAL ADMINISTRATION GMBH,E
NARI SHIPPING AND CHARTERING GMBH & CO. KG,E
FIRST OCEAN ADMINISTRATION GMBH,E
FIRST OCEAN GMBH & CO KG,E
FOURTH OCEAN GMBH & CO KG,E
EIGHTH OCEAN GMBH & CO. KG,E
NINTH OCEAN GMBH & CO. KG,E
ELEVENTH OCEAN ADMINISTRATION GMBH,E
ELEVENTH OCEAN GMBH & CO. KG,E
TWELFTH OCEAN ADMINISTRATION GMBH,E
TWELFTH OCEAN GMBH & CO. KG,E
FOURTEENTH OCEAN GMBH & CO. KG,E
FIFTEENTH OCEAN GMBH & CO. KG,E
HTTS HANSEATIC TRADE TRUST & SHIPPING GMBH,E
MARANER HOLDINGS LIMITED,E
HOOPAD DARYA SHIPPING AGENCY SERVICES,E
KALAN KISH SHIPPING CO,E
MOSAKHAR DARYA SHIPPING CO,E
RAHBARAN OMID DARYA SHIP MANAGEMENT CO.,E
"OWHADI, Mohammad Ebrahim",E
PERSIA HORMOZ SHIP REPAIR YARD COMPANY PJS,E
"RAZAVI, Esma'il",P
MARINE INFORMATION TECHNOLOGY DEVELOPMENT COMPANY,E
FARADARYAY-E NIK-E GHESHM INVESTMENT,E
IRITAL SHIPPING LINES COMPANY,E
LONDON IRINVEST SHIP COMPANY,E
BUSHEHR SHIPPING COMPANY LIMITED,E
KERMAN SHIPPING COMPANY LIMITED,E
MARBLE SHIPPING LTD,E
MOALLEM INSURANCE CO.,E
"KHALILI, Jamshid",E
"ESLAMI, Mansour",E
"BATENI, Naser",P
"YOUSEFPOUR, Ali",P
"YAZDAN JOO, Mohammad Ali",P
"SURI, Muhammad",P
"KHOSROWTAJ, Mojtaba",P
"SAEEDI, Mohammed",P
FUTURE BANK B.S.C.,E
BANK MELLI IRAN,E
BANK SEPAH,E
"AZIZ, Abdul",E
"BEHZAD, Morteza Ahmadali",E
POST BANK OF IRAN,E
DAY BANK,E
ATIEH SAZAN DAY,E
BUALI INVESTMENT COMPANY,E
DAMAVAND POWER GENERATION COMPANY,E
DAY EXCHANGE COMPANY,E
DAY E-COMMERCE,E
